Date,team_avg(*C),team_min(*C),team_max(*C),prcp,snow,wind_speed(m/s),Rain_probability(%)
5/15/2015,32.3,27.4,39.2,,0,91.79,60
5/16/2015,30.5,,39.1,,0,92.79,60
5/17/2015,30.1,24.5,38.2,,0,93.79,60
5/18/2015,32.3,25.8,39.2,,0,94.79,60
5/19/2015,33.5,27.8,40.4,,0,95.79,60
5/20/2015,34.2,29.9,40.7,,0,96.79,60
5/21/2015,33.9,29.2,41,0,0,97.79,60
5/22/2015,33.8,29.8,40.6,,0,98.79,60
5/23/2015,34.2,29.6,42.7,,0,99.79,60
5/24/2015,34.8,29.4,45,,0,100.79,60
5/25/2015,35.3,28.7,45.4,,0,101.79,60
5/26/2015,33.3,29.4,39.8,0,0,102.79,60
5/27/2015,33,28.9,38.9,0,0,103.79,60
5/28/2015,33.8,29.3,40,,0,104.79,60
5/29/2015,33.1,29,39.7,,0,105.79,60
5/30/2015,32.9,28.5,39.9,,0,106.79,60
5/31/2015,33,28.4,39.6,,0,107.79,60
6/1/2015,33.6,26.6,40.7,0,0,108.79,60
6/2/2015,33.4,28.4,40.2,,0,109.79,60
6/3/2015,33,27.7,39.9,,0,110.79,60
6/4/2015,33.1,27.8,40.3,0,0,111.79,60
6/5/2015,30.8,,37,,0,112.79,60
6/6/2015,30.6,,39.9,,0,113.79,60
6/7/2015,32,24.4,38.9,,0,114.79,60
6/8/2015,32.5,28,39.2,,0,115.79,60
6/9/2015,34.3,27.9,41.7,,0,116.79,60
6/10/2015,35.5,29.2,44,,0,117.79,60
6/11/2015,31.7,,38.7,,0,118.79,60
6/12/2015,27.7,24.7,30.2,3,0,119.79,60
6/13/2015,29.8,26.2,37.9,0,0,120.79,60
6/14/2015,30.2,24.8,36.8,,0,121.79,60
6/15/2015,29.8,24.8,34.7,3,0,122.79,60
6/16/2015,29.7,27,33.8,0,0,123.79,60
6/17/2015,28.8,26.8,32.2,18,0,124.79,60
6/18/2015,29.2,26.2,33.4,1,0,125.79,60
6/19/2015,29.2,26.4,34.2,8.9,0,126.79,60
6/20/2015,28.3,25.6,31.8,7.1,0,127.79,60
6/21/2015,27.4,25.6,29.9,19.1,0,128.79,60
6/22/2015,28.3,25.4,31.2,0,0,129.79,60
6/23/2015,28.6,26.4,31.7,0.3,0,130.79,60
6/24/2015,29.9,24.4,34.6,9.9,0,131.79,60
6/25/2015,31.8,26.5,37.4,0.5,0,132.79,60
6/26/2015,30.6,26.3,35.7,0.8,0,133.79,60
6/27/2015,31.7,27.2,37.6,0,0,134.79,60
6/28/2015,31,27,37.2,,0,135.79,60
6/29/2015,29.9,26.9,34.9,0,0,136.79,60
6/30/2015,27.7,25.9,32.8,0,0,137.79,60
7/1/2015,28.5,25.4,33.4,1,0,138.79,60
7/2/2015,30.4,25.8,37.2,0,0,139.79,60
7/3/2015,29.5,26.6,36.7,0.3,0,140.79,60
7/4/2015,31.1,25.8,36.6,4.1,0,141.79,60
7/5/2015,32.7,28,37.1,0,0,142.79,60
7/6/2015,30,,36.6,,0,143.79,60
7/7/2015,31.7,26.1,36.4,,0,144.79,60
7/8/2015,29.2,,35.2,0,0,145.79,60
7/9/2015,28.6,,30.2,,0,146.79,60
7/10/2015,28.7,27.4,33,,0,147.79,60
7/11/2015,27,24.4,31.2,,0,148.79,60
7/12/2015,29.6,25.6,35.8,,0,149.79,60
7/13/2015,31.2,25.6,37.2,0,0,150.79,60
7/14/2015,29.9,,36.9,0,0,151.79,60
7/15/2015,30.1,24.7,36.1,30,0,152.79,60
7/16/2015,28.9,24.5,34.4,4.1,0,153.79,60
7/17/2015,28.2,,34.4,4.1,0,154.79,60
7/18/2015,28.6,23.3,31.2,30,0,155.79,60
7/19/2015,28.7,24.9,31.2,0,0,156.79,60
7/20/2015,29.2,26.6,34.2,0,0,157.79,60
7/21/2015,28.2,26.2,32.7,21.1,0,158.79,60
7/22/2015,28.2,,31,9.9,0,159.79,60
7/23/2015,28.6,25.6,31.2,16,0,160.79,60
7/24/2015,29.3,26.5,33,0,0,161.79,60
7/25/2015,26.9,,31.4,0,0,162.79,60
7/26/2015,27,23.8,29.9,42.9,0,163.79,60
7/27/2015,26.3,23.3,28.1,9.9,0,164.79,60
7/28/2015,26,22.8,28.5,31,0,165.79,60
7/29/2015,28.1,25.2,30.9,7.1,0,166.79,60
7/30/2015,29.1,25.9,31.9,0,0,167.79,60
7/31/2015,28.5,,32.6,0.5,0,168.79,60
8/1/2015,27.4,23.9,32.9,1,0,169.79,60
8/2/2015,26.9,23.2,30.6,40.9,0,170.79,60
8/3/2015,28.6,25.4,32.9,4.1,0,171.79,60
8/4/2015,29.7,26.4,34.1,0,0,172.79,60
8/5/2015,29.8,24.6,33.5,0,0,173.79,60
8/6/2015,29.3,26,33.9,,0,174.79,60
8/7/2015,29.3,25.3,33.5,,0,175.79,60
8/8/2015,30.1,26.4,34.6,,0,176.79,60
8/9/2015,30.7,26,35.2,0,0,177.79,60
8/10/2015,30.7,,35.3,0,0,178.79,60
8/11/2015,28.9,27,33.5,0,0,179.79,60
8/12/2015,27.7,25.4,32.4,32,0,180.79,60
8/13/2015,29.2,25.9,32,9.9,0,181.79,60
8/14/2015,29.1,26.2,32.5,2,0,182.79,60
8/15/2015,28.3,25.3,30,0.5,0,183.79,60
8/16/2015,27.9,27,29,0.5,0,184.79,60
8/17/2015,28.8,25.8,34,11.9,0,185.79,60
8/18/2015,29.5,25.6,33.1,17,0,186.79,60
8/19/2015,28.8,,,0,0,187.79,60
8/20/2015,29.7,,33,,0,188.79,60
8/21/2015,30.1,26.4,33.6,,0,189.79,60
8/22/2015,28.5,26.4,32.6,,0,190.79,60
8/23/2015,29.4,25.6,35,2,0,191.79,60
8/24/2015,28.6,25.4,32.4,0.8,0,192.79,60
8/25/2015,27.9,25.3,32.8,1,0,193.79,60
8/26/2015,27.6,24.2,32.1,56.9,0,194.79,60
8/27/2015,26.9,25,29.2,14,0,195.79,60
8/28/2015,28.6,24.9,32.6,50,0,196.79,60
8/29/2015,29.7,,34.5,0.5,0,197.79,60
8/30/2015,28.9,26.4,31.5,1,0,198.79,60
8/31/2015,28.4,25.6,33.2,1,0,199.79,60
9/1/2015,28.4,25.9,31.1,0.5,0,200.79,60
9/2/2015,28.3,25.6,33.2,0,0,201.79,60
9/3/2015,27.2,,34.6,,0,202.79,60
9/4/2015,29,24.2,34.2,35.1,0,203.79,60
9/5/2015,28.3,,34.4,2,0,204.79,60
9/6/2015,27.8,24.5,33.4,6.1,0,205.79,60
9/7/2015,28.3,23.2,33.9,10.9,0,206.79,60
9/8/2015,28.2,24.5,30,0,0,207.79,60
9/9/2015,29.6,25.5,35,0,0,208.79,60
9/10/2015,29.9,25.1,34.4,,0,209.79,60
9/11/2015,29.4,26,33.4,,0,210.79,60
9/12/2015,28.1,26.3,34,,0,211.79,60
9/13/2015,27.1,25.3,31.2,,0,212.79,60
9/14/2015,27.4,25,30.8,,0,213.79,60
9/15/2015,27.1,24.8,30.1,24.9,0,214.79,60
9/16/2015,27.7,25,29.4,7.9,0,215.79,60
9/17/2015,29.3,25.9,33,3,0,216.79,60
9/18/2015,29.8,26.2,33.4,0,0,217.79,60
9/19/2015,28.3,,33.6,,0,218.79,60
9/20/2015,27.1,25.4,30.7,2,0,219.79,60
9/21/2015,28.2,24.9,31.4,10.9,0,220.79,60
9/22/2015,30.4,25.9,35,0.5,0,221.79,60
9/23/2015,30.1,27.5,32.8,0,0,222.79,60
9/24/2015,29.9,27.6,32.9,,0,223.79,60
9/25/2015,29.9,25.6,34.7,,0,224.79,60
9/26/2015,30.1,25.9,34.1,0,0,225.79,60
9/27/2015,29.8,25.5,34.9,,0,226.79,60
9/28/2015,28.2,25.6,33.3,,0,227.79,60
9/29/2015,29.4,24.6,33.8,,0,228.79,60
9/30/2015,28.9,24.9,34.6,,0,229.79,60
10/1/2015,29.5,26.2,34.4,,0,230.79,60
10/2/2015,28.1,25.5,35.3,,0,231.79,60
10/3/2015,27.7,24.6,33.2,,0,232.79,60
10/4/2015,29,24.1,33.2,,0,233.79,60
10/5/2015,29.1,25,33.7,,0,234.79,60
10/6/2015,27.9,,33.1,,0,235.79,60
10/7/2015,26.1,24.3,27.1,,0,236.79,60
10/8/2015,27.1,24,32.2,,0,237.79,60
10/9/2015,27.9,23.8,32,,0,238.79,60
10/10/2015,28.3,23.3,34.8,,0,239.79,60
10/11/2015,28.9,23,34.3,,0,240.79,60
10/12/2015,28.1,,33.8,,0,241.79,60
10/13/2015,27.7,,33,,0,242.79,60
10/14/2015,28,24.3,33.2,,0,243.79,60
10/15/2015,27.6,23.9,31.8,,0,244.79,60
10/16/2015,27.9,24.9,32,0,0,245.79,60
10/17/2015,27.7,24.6,32.9,,0,246.79,60
10/18/2015,28.1,23.4,32.4,,0,247.79,60
10/19/2015,29,24.5,34.1,,0,248.79,60
10/20/2015,29,23.6,34.4,,0,249.79,60
10/21/2015,28.6,24.6,34.4,,0,250.79,60
10/22/2015,28.7,24.2,33.7,,0,251.79,60
10/23/2015,28.8,23.9,34,,0,252.79,60
10/24/2015,28.5,25.5,32.9,,0,253.79,60
10/25/2015,27.9,24,33.5,,0,254.79,60
10/26/2015,27.4,22.2,33.4,,0,255.79,60
10/27/2015,27.2,21.5,33.3,,0,256.79,60
10/28/2015,27.8,21.9,32.8,,0,257.79,60
10/29/2015,27.7,23,32.7,,0,258.79,60
10/30/2015,25.2,,26.9,0,0,259.79,60
10/31/2015,25.1,22.6,29.1,0,0,260.79,60
11/1/2015,25.4,22.4,28.8,2,0,261.79,60
11/2/2015,25.9,22.3,31.2,2,0,262.79,60
11/3/2015,26.8,22.1,31.8,0,0,263.79,60
11/4/2015,27,22.1,32.3,,0,264.79,60
11/5/2015,27.1,21.9,33,,0,265.79,60
11/6/2015,27.4,22.8,33.3,,0,266.79,60
11/7/2015,26.8,21.8,32.8,,0,267.79,60
11/8/2015,26.8,21.6,32.3,,0,268.79,60
11/9/2015,25.8,,31,,0,269.79,60
11/10/2015,25.7,21.8,29.3,,0,270.79,60
11/11/2015,26.1,22,,,0,271.79,60
11/12/2015,25.7,20,32.1,,0,272.79,60
11/13/2015,25.7,20.1,32.6,,0,273.79,60
11/14/2015,25.9,20.3,33.3,,0,274.79,60
11/15/2015,25.8,19.9,32.7,,0,275.79,60
11/16/2015,26.3,21.1,32.2,,0,276.79,60
11/17/2015,23.3,,27.4,,0,277.79,60
11/18/2015,23.7,19.3,30.2,,0,278.79,60
11/19/2015,24.3,19.9,31,,0,279.79,60
11/20/2015,23.6,17.9,30.4,,0,280.79,60
11/21/2015,23.8,17.4,30.8,,0,281.79,60
11/22/2015,24,18,31.2,,0,282.79,60
11/23/2015,24.2,18.4,31.2,,0,283.79,60
11/24/2015,24.4,18,31.8,,0,284.79,60
11/25/2015,24.7,,32.5,,0,285.79,60
11/26/2015,25,19.6,31.7,,0,286.79,60
11/27/2015,25.7,21.3,31.4,,0,287.79,60
11/28/2015,25.8,21.1,31.3,,0,288.79,60
11/29/2015,25.5,20.7,31.6,,0,289.79,60
11/30/2015,25.4,22.4,30,,0,290.79,60
12/1/2015,26.3,22.4,31.9,,0,291.79,60
12/2/2015,24.4,,27.9,0,0,292.79,60
12/3/2015,25.1,20.9,33,0,0,293.79,60
12/4/2015,24.9,20.2,31.6,0,0,294.79,60
12/5/2015,25.3,20.4,32.2,,0,295.79,60
12/6/2015,25.4,20.4,32.2,,0,296.79,60
12/7/2015,22.9,19.4,30.7,,0,297.79,60
12/8/2015,22.8,16.4,29.2,,0,298.79,60
12/9/2015,22.7,16,30,,0,299.79,60
12/10/2015,23.8,15.7,32.3,,0,300.79,60
12/11/2015,24.4,17.2,32.8,,0,301.79,60
12/12/2015,26,19.8,32,,0,302.79,60
12/13/2015,25.8,22.8,31.7,0,0,303.79,60
12/14/2015,25.5,21.4,30,1,0,304.79,60
12/15/2015,22.9,21,26.2,1,0,305.79,60
12/16/2015,21.6,19.8,24.3,0,0,306.79,60
12/17/2015,22.7,19.2,27.5,0.5,0,307.79,60
12/18/2015,23.7,19.1,30.6,0,0,308.79,60
12/19/2015,21.4,19.6,25.9,,0,309.79,60
12/20/2015,21.9,16.6,28.2,,0,310.79,60
12/21/2015,21.9,19.3,24.4,,0,311.79,60
12/22/2015,21.4,18.6,27,,0,312.79,60
12/23/2015,22.1,17.8,25.6,0,0,313.79,60
12/24/2015,22.9,19.6,27.2,0,0,314.79,60
12/25/2015,20.7,18,25.8,0,0,315.79,60
12/26/2015,18.4,15,25.6,,0,316.79,60
12/27/2015,19.1,13,27.4,,0,317.79,60
12/28/2015,20.7,12.6,29.5,,0,318.79,60
12/29/2015,21.2,13,30.4,,0,319.79,60
12/30/2015,22.1,,30.6,,0,320.79,60
12/31/2015,22.6,17.7,30.4,,0,321.79,60
1/1/2016,22.1,17.2,29,,0,322.79,60
1/2/2016,22.2,18.8,29.4,,0,323.79,60
1/3/2016,23.2,17.3,30.3,,0,324.79,60
1/4/2016,22.6,18.9,28.2,,0,325.79,60
1/5/2016,21.1,18.4,27.6,,0,326.79,60
1/6/2016,21.7,14.9,29.1,,0,79,60
1/7/2016,22,18,30.3,,0,,60
1/8/2016,22.3,14.9,32.4,,0,245,60
1/9/2016,23.3,15.8,32.2,,0,,60
1/10/2016,22.2,16.2,29.7,,0,,60
1/11/2016,21.8,14.6,29.1,,0,,60
1/12/2016,21.9,15.7,30.4,,0,,60
1/13/2016,21.2,14.5,30,,0,,60
1/14/2016,21.9,13.8,31.2,,0,,60
1/15/2016,22.7,16.6,31,,0,,60
1/16/2016,23.1,15.4,31,,0,,60
1/17/2016,23.5,16.9,29.4,,0,,60
1/18/2016,23.4,18.4,31,,0,,60
1/19/2016,23.7,18.7,30,,0,,60
1/20/2016,24.8,20,31,,0,,60
1/21/2016,21.2,,,0.5,0,,60
1/22/2016,20.4,16,28,0,0,,60
1/23/2016,19.8,13.9,26.2,,0,,60
1/24/2016,19.5,13.3,27,,0,,60
1/25/2016,20.6,12.9,28,,0,,60
1/26/2016,22.3,15.2,29,,0,,60
1/27/2016,23.6,17.7,31,,0,,60
1/28/2016,25.5,20,31,,0,254,60
1/29/2016,24.5,19.8,30.2,,0,,60
1/30/2016,25.7,20.4,33,,0,,60
1/31/2016,26.4,17.7,35,,0,251,60
2/1/2016,26.8,21.7,32.6,,0,92,60
2/2/2016,26.8,23,34,,0,170,60
2/3/2016,26.2,22.7,,,0,,60
2/4/2016,25.6,21.6,,,0,,60
2/5/2016,24.4,19.6,,,0,,60
2/6/2016,24.6,20.2,,,0,,60
2/7/2016,24.4,20.9,,,0,,60
2/8/2016,25.9,20.4,,,0,,60
2/9/2016,26.9,21.2,33,,0,,60
2/10/2016,26.3,19.2,,,0,,60
2/11/2016,26.6,21.6,,,0,,60
2/12/2016,28,24.8,34,,0,204,60
2/13/2016,27.5,22,34,,0,,60
2/14/2016,27.1,22.4,35,,0,175,60
2/15/2016,27.7,21.8,,,0,,60
2/16/2016,27.5,21.8,,,0,,60
2/17/2016,27.6,20.4,36,,0,,60
2/18/2016,28.7,18.4,,,0,,60
2/19/2016,28.8,20,,,0,,60
2/20/2016,29.8,20.1,,,0,,60
2/21/2016,28.4,22.4,,,0,,60
2/22/2016,28.9,24.8,35.2,,0,167,60
2/23/2016,28.3,24.1,,,0,,60
2/24/2016,28.4,24.4,35,,0,190,60
2/25/2016,27.9,24.8,,,0,,60
2/26/2016,27.3,22.5,,,0,,60
2/27/2016,26.6,21.8,31,2,0,,60
2/28/2016,26.4,21.9,34,0,0,,60
2/29/2016,27.5,22.4,34,5.1,0,,60
3/1/2016,27.8,22.5,35,0,0,,60
3/2/2016,27.9,21.8,34.8,0,0,,60
3/3/2016,28.3,21.8,,,0,,60
3/4/2016,28.8,20.9,37,,0,205,60
3/5/2016,29.5,22.2,38,,0,,60
3/6/2016,29,25,37,,0,,60
3/7/2016,28.9,20.6,,,0,,60
3/8/2016,28.7,21.6,37,,0,,60
3/9/2016,29.1,22.5,35,,0,,60
3/10/2016,29.8,22.8,38,,0,,60
3/11/2016,29.9,23.8,,,0,,60
3/12/2016,29.6,25,37,,0,,60
3/13/2016,28.3,23.8,35.6,,0,,60
3/14/2016,27.9,22.3,35,,0,,60
3/15/2016,28.9,21.7,,0,0,,60
3/16/2016,29.6,22.4,37,0.5,0,,60
3/17/2016,28,24,36,0,0,,60
3/18/2016,29.3,23.7,36,1,0,,60
3/19/2016,30.2,25,37,0,0,187,60
3/20/2016,31.9,24.8,41.2,0,0,,60
3/21/2016,32.3,24.4,,,0,,60
3/22/2016,31.5,26.8,37,,0,,60
3/23/2016,30.4,,,,0,,60
3/24/2016,30.7,25.7,37,,0,,60
3/25/2016,30.3,25.4,,,0,,60
3/26/2016,30.5,24.6,37,,0,192,60
3/27/2016,30.3,26.4,36,,0,199,60
3/28/2016,29.9,26,36,0,0,223,60
3/29/2016,30.1,23.2,36.6,,0,,60
3/30/2016,29.8,25.6,36,,0,207,60
3/31/2016,30.9,26.4,,0,0,,60
4/1/2016,31.6,25.2,39,,0,206,60
4/2/2016,31.3,28,37,,0,208,60
4/3/2016,31,27.8,37,,0,208,60
4/4/2016,31.3,26.7,38,,0,198,60
4/5/2016,31.3,26,37.2,,0,205,60
4/6/2016,32.7,25.4,,,0,,60
4/7/2016,33.2,26,,,0,,60
4/8/2016,32.2,,,0,0,,60
4/9/2016,32.8,26,42,,0,206,60
4/10/2016,32.9,26.5,,,0,,60
4/11/2016,34.3,26.8,45,,0,227,60
4/12/2016,33.4,27.2,,,0,,60
4/13/2016,32.5,27,42,,0,205,60
4/14/2016,32.4,27.8,,,0,,60
4/15/2016,32.1,28.6,40,,0,202,60
4/16/2016,31.9,27.7,39,,0,215,60
4/17/2016,32.2,27.1,41,,0,216,60
4/18/2016,31.9,26.8,,,0,,60
4/19/2016,31.6,26.4,40,,0,219,60
4/20/2016,31.4,26,39,,0,211,60
4/21/2016,31.9,27,40,,0,199,60
4/22/2016,31.9,26.8,40,,0,196,60
4/23/2016,32.4,27,41,,0,196,60
4/24/2016,32.4,26.4,,,0,,60
4/25/2016,31.6,27.6,38.4,,0,202,60
4/26/2016,30.9,,,,0,,60
4/27/2016,32.7,26.8,42.2,,0,191,60
4/28/2016,34.4,27.2,44.6,,0,219,60
4/29/2016,31.9,25,43,,0,205,60
4/30/2016,32.1,28.6,40,,0,250,60
5/1/2016,32.7,25.7,44,,0,202,60
5/2/2016,32.5,28.6,40,0,0,201,60
5/3/2016,32.6,26,41,,0,184,60
5/4/2016,32.1,26.4,41,,0,134,60
5/5/2016,33.1,27.4,43,,0,200,60
5/6/2016,30.8,27.4,41,,0,180,60
5/7/2016,32.4,25.4,41,,0,,60
5/8/2016,30.5,26.8,38,,0,164,60
5/9/2016,31.7,25,,,0,,60
5/10/2016,31.4,27.4,39,,0,181,60
5/11/2016,30.6,27,39,,0,235,60
5/12/2016,32.8,25.4,40.8,,0,,60
5/13/2016,33.8,28.1,41.8,,0,203,60
5/14/2016,32,29.4,36.4,,0,196,60
5/15/2016,33.2,28.2,39,,0,204,60
5/16/2016,33,29,,,0,,60
5/17/2016,32.8,28.3,,,0,,60
5/18/2016,31.3,27.7,37,,0,177,60
5/19/2016,27.4,,,2,0,177,60
5/20/2016,25.1,25,,46,0,177,60
5/21/2016,28.7,,,32,0,177,60
5/22/2016,31,22,36,0,0,177,60
5/23/2016,32.3,27,40,,0,177,60
5/24/2016,32.4,24.2,38,,0,177,60
5/25/2016,30.4,25.6,40,,0,177,60
5/26/2016,31.8,24.5,39.8,,0,177,60
5/27/2016,31.4,26.6,37,,0,177,60
5/28/2016,32.1,26.8,38,4.1,0,177,60
5/29/2016,29.5,24.8,34,7.9,0,177,60
5/30/2016,32.1,28.7,38,0,0,177,60
5/31/2016,32.8,28.4,38.2,0,0,177,60
6/1/2016,29.7,25,39,0,0,177,60
6/2/2016,30.3,24.9,,20.1,0,177,60
6/3/2016,28,24.9,34,18,0,177,60
6/4/2016,28.4,25,32.4,57.9,0,177,60
6/5/2016,30,26.5,34,7.9,0,177,60
6/6/2016,30,27,,0,0,177,60
6/7/2016,29.2,27,34,9.9,0,177,60
6/8/2016,29.3,27,33,15,0,177,60
6/9/2016,30.2,26.4,35,0.5,0,177,60
6/10/2016,32.4,26.7,,0,0,177,60
6/11/2016,32.6,29,,,0,177,60
6/12/2016,33.4,29.8,,,0,67.07,60
6/13/2016,33.1,29.8,39,,0,67.07,60
6/14/2016,30.6,24.2,34,19.1,0,67.07,60
6/15/2016,29.4,27,31,0,0,67.07,60
6/16/2016,28,23.9,30,,0,67.07,60
6/17/2016,28.3,27,32,,0,67.07,60
6/18/2016,29.1,26.8,32,0,0,67.07,60
6/19/2016,28.1,26,32,14,0,67.07,60
6/20/2016,29.4,25.5,33,15,0,67.07,60
6/21/2016,30.2,27,34,9.9,0,67.07,60
6/22/2016,30.8,27.3,35,0,0,67.07,60
6/23/2016,31.2,27.5,,,0,67.07,60
6/24/2016,30.9,25.9,,,0,67.07,60
6/25/2016,31.3,27.4,36,,0,67.07,60
6/26/2016,27.3,,,,0,67.07,60
6/27/2016,26.9,24.9,27.6,,0,67.07,60
6/28/2016,29.4,26.2,32.6,,0,67.07,60
6/29/2016,29,,,0,0,67.07,60
6/30/2016,29.4,26.4,32,9.9,0,67.07,60
7/1/2016,27.8,25,33,1,0,67.07,60
7/2/2016,27.9,25.1,30,33,0,67.07,60
7/3/2016,27,24.6,29,55.1,0,67.07,60
7/4/2016,28.8,26.1,,3,0,67.07,60
7/5/2016,29.3,27.6,,0,0,67.07,60
7/6/2016,30.2,28,34,,0,67.07,60
7/7/2016,28.6,26,34.2,,0,67.07,60
7/8/2016,26,25,,39.9,0,67.07,60
7/9/2016,27.2,25.5,,17,0,67.07,60
7/10/2016,27.2,25,28.6,2,0,67.07,60
7/11/2016,28.3,26.1,30,0,0,67.07,60
7/12/2016,29.5,27,34,0,0,67.07,60
7/13/2016,29.9,26.4,,7.1,0,67.07,60
7/14/2016,29.1,27.8,31,0,0,67.07,60
7/15/2016,27.8,,,0,0,67.07,60
7/16/2016,28.1,24.7,31,16,0,67.07,60
7/17/2016,29.3,,,0.3,0,67.07,60
7/18/2016,28.2,25,34,0,0,67.07,60
7/19/2016,29.7,25,34,0.3,0,67.07,60
7/20/2016,29.9,26.3,,0,0,67.07,60
7/21/2016,30,26.8,,,0,67.07,60
7/22/2016,29.7,27.7,,,0,67.07,60
7/23/2016,29.2,27,32,,0,67.07,60
7/24/2016,28.9,26,32,,0,67.07,60
7/25/2016,28.4,24.8,31,26.9,0,67.07,60
7/26/2016,25.7,25,28,7.1,0,67.07,60
7/27/2016,27,24,30,34,0,67.07,60
7/28/2016,30,25.8,34,3,0,67.07,60
7/29/2016,30.6,26.4,,0,0,67.07,60
7/30/2016,27.9,25.8,32,,0,67.07,60
7/31/2016,27.7,24.6,33.2,,0,67.07,60
8/1/2016,28.1,25.8,32,,0,67.07,60
8/2/2016,26.9,25,,9.9,0,67.07,60
8/3/2016,26.9,,,31,0,67.07,60
8/4/2016,25.9,25,26.2,43.9,0,67.07,60
8/5/2016,25.7,25,28,36.1,0,67.07,60
8/6/2016,27,24.8,28.4,1,0,67.07,60
8/7/2016,27.8,26.6,30,0.8,0,67.07,60
8/8/2016,28.4,25.6,,0.3,0,67.07,60
8/9/2016,26.5,25.8,,7.1,0,67.07,60
8/10/2016,26.4,25.4,27.2,18,0,67.07,60
8/11/2016,26.6,25.4,28,6.1,0,67.07,60
8/12/2016,29.5,25.8,32,7.1,0,67.07,60
8/13/2016,28.3,26.6,33.2,0,0,67.07,60
8/14/2016,28.7,26,33,17,0,67.07,60
8/15/2016,28,26,31,2,0,67.07,60
8/16/2016,27.3,25.4,29,10.9,0,67.07,60
8/17/2016,26.7,25.3,29,18,0,67.07,60
8/18/2016,28.5,25.6,32,0,0,67.07,60
8/19/2016,30.2,,,0,0,67.07,60
8/20/2016,30.3,26.6,33.4,,0,67.07,60
8/21/2016,29.2,,,0,0,67.07,60
8/22/2016,26.8,25,30.4,17,0,67.07,60
8/23/2016,29.5,24.7,33.4,6.1,0,67.07,60
8/24/2016,27.9,26,33.2,0,0,67.07,60
8/25/2016,28.4,26,33,22.1,0,67.07,60
8/26/2016,27.6,25.5,31.4,5.1,0,67.07,60
8/27/2016,29.5,25.3,33,8.9,0,67.07,60
8/28/2016,29.6,27,33,0,0,67.07,60
8/29/2016,29.9,26.9,34,1,0,67.07,60
8/30/2016,29.5,,,0,0,67.07,60
8/31/2016,27.9,26.8,,3,0,67.07,60
9/1/2016,27.9,25.8,30,21.1,0,67.07,60
9/2/2016,28.6,,,4.1,0,67.07,60
9/3/2016,27.7,,,0,0,67.07,60
9/4/2016,24.8,24,26.2,13,0,67.07,60
9/5/2016,25.6,23.6,26.4,32,0,67.07,60
9/6/2016,25.8,25,28,6.1,0,67.07,60
9/7/2016,26.1,23.9,28,7.1,0,67.07,60
9/8/2016,27.1,24.9,29,1,0,67.07,60
9/9/2016,28.7,25.4,32.4,4.1,0,67.07,60
9/10/2016,29.1,26.2,33,0,0,67.07,60
9/11/2016,29.3,26.4,33,0.8,0,67.07,60
9/12/2016,27.7,,,0,0,67.07,60
9/13/2016,27.7,26,31,4.1,0,67.07,60
9/14/2016,28,25.1,30.2,29,0,67.07,60
9/15/2016,28.7,25.8,32,3,0,67.07,60
9/16/2016,28.7,26.4,32,1,0,67.07,60
9/17/2016,27.9,26.6,30,8.9,0,67.07,60
9/18/2016,28.8,25.8,32.4,0.5,0,67.07,60
9/19/2016,29.5,26.6,33,1,0,67.07,60
9/20/2016,29.9,26.9,35,0,0,67.07,60
9/21/2016,29.2,26.7,33,0,0,67.07,60
9/22/2016,28.4,26.1,33.2,3,0,67.07,60
9/23/2016,27.2,,,6.1,0,67.07,60
9/24/2016,26.9,25.6,31,0.3,0,67.07,60
9/25/2016,27.4,24.6,31,36.1,0,67.07,60
9/26/2016,27.7,25.4,30,4.1,0,67.07,60
9/27/2016,27.2,25.6,,11.9,0,67.07,60
9/28/2016,26.4,25,29,18,0,67.07,60
9/29/2016,26.4,24.8,,17,0,67.07,60
9/30/2016,27.4,24.4,30,22.1,0,67.07,60
10/1/2016,27.6,25,,2,0,67.07,60
10/2/2016,28.2,25.4,32,7.9,0,67.07,60
10/3/2016,27.9,26,32,0,0,67.07,60
10/4/2016,28.5,25,33,,0,67.07,60
10/5/2016,28.2,25.4,,3,0,67.07,60
10/6/2016,27.5,25,31,5.1,0,67.07,60
10/7/2016,26,24.8,28,4.1,0,67.07,60
10/8/2016,27.1,25.2,30,25.9,0,67.07,60
10/9/2016,27.4,25.5,,5.1,0,67.07,60
10/10/2016,27.3,25.8,31,9.9,0,67.07,60
10/11/2016,28.3,24.8,32,10.9,0,67.07,60
10/12/2016,28,24.8,32,0,0,67.07,60
10/13/2016,27.2,23,32.6,,0,67.07,60
10/14/2016,26.6,23,32,,0,67.07,60
10/15/2016,26.2,19.8,,,0,67.07,60
10/16/2016,26.4,21.5,32,,0,67.07,60
10/17/2016,26.9,21.4,,,0,67.07,60
10/18/2016,27.6,21.9,33,,0,67.07,60
10/19/2016,27.8,22,,,0,67.07,60
10/20/2016,27.6,22.2,33.4,,0,67.07,60
10/21/2016,26.7,21.4,,,0,67.07,60
10/22/2016,26.1,20.3,31,,0,67.07,60
10/23/2016,26.1,19.4,33,,0,67.07,60
10/24/2016,25.1,19.8,32,,0,67.07,60
10/25/2016,26.1,19.9,33,,0,67.07,60
10/26/2016,27.6,19.7,32,,0,67.07,60
10/27/2016,26.4,22.8,29.8,8.9,0,67.07,60
10/28/2016,27.6,23,31,0.5,0,67.07,60
10/29/2016,27.7,24.4,32,0,0,67.07,60
10/30/2016,26.8,23,32,,0,67.07,60
